0	0.0
10	0.029411764705882353
20	0.009950248756218905
30	0.0031847133757961785
40	0.007444168734491315
50	0.0038910505836575876
60	0.003284072249589491
70	0.004225352112676056
80	0.0036496350364963502
90	0.0032119914346895075
100	0.0057859209257473485
